custom/distance_covered,custom/reward,custom/center_lane_deviation,custom/mean_reward,custom/total_reward,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/std,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/ent_coef
5,-10,0.7144544128638031,-9.637586545164644e-06,-1.1229330338964036,,,,,,,,1.7851781119999993e-05,106496,1.4065234307199717,-1.5811750767752528,-3.881487231235951,0.0063277356821345165
8,-10,1.0435168866217,5.682544256592882e-05,6.626642159383223,,,,,,,,1.77986363392e-05,106624,1.2935718349181116,-1.5256701386533678,-3.461064577102661,0.006314598715107422
,,,,,41,120.18,2842,116614,844,18.66939596,0.049248237162828445,,,,,,
8,-10,1.0004861078726168,6.145175499097678e-06,0.7174246588176576,,,,,,,,1.7745573068799998e-05,106752,1.4992190897464752,-1.626121649518609,-2.997127117589116,0.006302614514424931
22,-10,0.41131566306869827,0.0005807487920909734,67.9081177567817,,,,,,,,1.7666130995199995e-05,106944,1.564859432168305,-1.5353173045441508,-2.909631126560271,0.006284011666139122
12,-10,0.4044318879583236,0.0002620389915760781,30.673498236920977,,,,,,,,1.7613271500799997e-05,107072,1.4331987677142024,-1.5927878804504871,-3.11146260634996,0.006271555183047894
22,-10,0.9540842211191883,0.00019173262684897313,22.486977674728116,,,,,,,,1.75341350912e-05,107264,1.3731242809444666,-1.559893456287682,-3.0327786419074982,0.006254057290789206
,,,,,41,122.33,2860,117283,848,19.047069699999998,0.049244314432144165,,,,,,
8,-10,0.2987149722538912,0.00026693630660706245,31.332182860617166,,,,,,,,1.7481479372800004e-05,107392,1.4282113201916218,-1.5767040392383933,-2.90938220359385,0.006241338785912376
38,-10,0.5007264289774525,0.0006259816937416016,73.63610457990582,,,,,,,,1.73764124672e-05,107648,1.4131247410550714,-1.5886437920853496,-3.458133082371205,0.006217269205080811
12,-10,0.47099357493009997,0.000366003768216876,43.110485846961176,,,,,,,,1.7324001279999997e-05,107776,1.493167226202786,-1.5884149018675089,-3.4280519941821694,0.0062047253450145945
10,-10,0.46074452600546245,0.000322012867488781,37.96628311552975,,,,,,,,1.7271671603200002e-05,107904,1.5109792575240135,-1.5589320491999388,-3.7175205843523145,0.006192059074237477
,,,,,40,123.48,2876,117903,852,20.146025299999998,0.04923563078045845,,,,,,
2,-10,0.5366192880503029,-8.09001744119114e-05,-9.543308174326716,,,,,,,,1.7245537331200003e-05,107968,1.2871601125225425,-1.5567484917119145,-3.3226623595692217,0.0061859874476795085
11,-10,0.4127062952593436,0.00028749729474687817,33.948830552890364,,,,,,,,1.7193329919999997e-05,108096,1.3617840791121125,-1.5844412799924612,-3.3155459337867796,0.00617377609887626
13,-10,0.5444495522739381,0.00020376860397904617,24.087282907759068,,,,,,,,1.7141204019199996e-05,108224,1.3914382681250572,-1.5238406332209706,-3.237116641830653,0.006162060621136334
12,-10,0.5424891413730335,0.00025369468582758055,30.02222912083588,,,,,,,,1.70891596288e-05,108352,1.475196985527873,-1.6127887442708015,-2.767929753754288,0.006150711160444189
,,,,,40,122.17,2889,118340,856,20.501204259999998,0.049231741577386856,,,,,,
13,-10,0.362574886310746,0.000283067596711114,33.53360284438212,,,,,,,,1.70371967488e-05,108480,1.4177706567570567,-1.6263412097468972,-3.01650274801068,0.006139819357485976
11,-10,0.7387765301589663,0.00012492719842697824,14.81549124305063,,,,,,,,1.6985315379199997e-05,108608,1.2443310804665089,-1.5433561373502016,-3.3650443525984883,0.006127389031462371
11,-10,0.3376904407082084,0.0003291396837343745,39.07579239262868,,,,,,,,1.693351552e-05,108736,1.5004590768367052,-1.4781921030953526,-3.05337468883954,0.006116251832281705
13,-10,0.34796626891020005,0.00032505333180639313,38.632263431858014,,,,,,,,1.6881797171200002e-05,108864,1.5394437965005636,-1.606541876681149,-3.4057352831587195,0.006104640211560763
,,,,,40,121.94,2903,118849,860,20.87751184,0.04922568425536156,,,,,,
28,-10,0.6535247770282352,0.00032687460974708215,38.91997915875583,,,,,,,,1.6804372480000003e-05,109056,1.4228929644450545,-1.5908424267545342,-3.3216597731225193,0.006087062000005972
9,-10,0.7084717609185509,0.0001482515992348403,17.666994829216684,,,,,,,,1.6752857907199997e-05,109184,1.4656360484659672,-1.5351880891248584,-3.307571902871132,0.006076719480915926
11,-10,0.6363941333703708,0.0001725561406185126,20.5854299073667,,,,,,,,1.67014248448e-05,109312,1.3521452900022268,-1.5994375823065639,-3.329447045456618,0.006065432418836281
31,-3,0.6770471157702984,0.0003759217144294758,44.92151710917907,,,,,,,,1.66244280832e-05,109504,1.4149695704691112,-1.6167339449748397,-3.173983977176249,0.006049334304407239
,,,,,40,123.6,2920,119497,864,20.81031038,0.049218542873859406,,,,,,
2,-10,0.5984586314642351,-6.238194223905972e-05,-7.45913359740885,,,,,,,,1.6598803251200003e-05,109568,1.3212830480188131,-1.6497140964493155,-3.1636797143146396,0.006043867964763194
11,-10,0.5875322660176127,0.00018642468564041877,22.311492802130957,,,,,,,,1.6547614719999996e-05,109696,1.2068195659667253,-1.6730786254629493,-3.399928852217272,0.006032328790752217
16,-10,0.8261605550960734,0.00011883238165197152,14.2398031257374,,,,,,,,1.64965076992e-05,109824,1.4903073459863663,-1.6097865654155612,-3.426766405813396,0.006021048444381449
24,-10,0.6310118743950682,0.0003686748474097713,44.24466843764665,,,,,,,,1.642e-05,110016,1.5226006070151925,-1.5826888345181942,-3.4462562138214707,0.006004909017065074
,,,,,40,123.49,2935,120010,868,20.663816409999995,0.04921174421906471,,,,,,
12,-10,0.8478006964633942,0.00011680696697510937,14.033773047224514,,,,,,,,1.63690967552e-05,110144,1.5404901718720794,-1.5693997452035546,-2.9639843585900962,0.0059936327452305704
7,-10,0.4500366678479776,0.000204234888065063,24.562308813144803,,,,,,,,1.63182750208e-05,110272,1.472186096943915,-1.5791990756988525,-3.371684373822063,0.0059829243255080655
27,-10,0.3683633577653332,0.0004575762233571073,55.11459852714022,,,,,,,,1.62421952512e-05,110464,1.3799960860051215,-1.707083418034017,-3.189672475680709,0.005966507284028921
3,-10,0.6600428822177342,-2.9274752453286753e-05,-3.528866484976545,,,,,,,,1.6216876083200003e-05,110528,1.4447083491832018,-1.5444270931184292,-3.3733210805803537,0.005961191789538134
,,,,,40,123.61,2949,120543,872,20.80598181,0.04920557886362076,,,,,,
8,-10,0.8975760293795713,5.25766060488727e-05,6.342894330342052,,,,,,,,1.616629888e-05,110656,1.2963812928646803,-1.6537134945392609,-3.374308450613171,0.0059507855112315156
4,-10,0.7038177160955604,1.421185584633065e-06,0.1715953686741809,,,,,,,,1.6141040844800002e-05,110720,1.4723359970375896,-1.5010195346549153,-3.068388717714697,0.005945198638073634
